query,len,len_bucket,coles_cnt,wws_search_cnt,coles_url,elastic_results,semantic_results,merged_results,jaccard
gluten free pasta and sauce,5.0,3.0,4,0,https://www.coles.com.au/search?q=gluten%20free%20pasta%20and%20sauce,"['802faa5ab21712fd2cb65a089f28e64c', '6beb7bd4629a581becd594ae994553c8', '4b6830dd431671174f49b06787cc8605', '60ee9f00e893f36a8ad8135f135125e0', '2d0736f516c49c76cd80668c1a759de8', '43ed7bd57f22d569419451bd0f6c2b62', 'd236ad33e03cf666688e999e27292356', '3f92ea81ff17b5ec44ea9c5aa3481ba4', 'bcb55ac7087dae6e87483f0f97f715cc', 'a0fd94d49ba99c2ff5fadd788fefce50', 'cd01501e3dfdd487b4e716bd73d474ac', '1a6456b80cfed3e9d191030bb3631110', 'e1da93ef2b1ca07f12c2a17a3c363845', '76d5a1ea74c5a7a1d35316205bda0db3', 'e25d53eb886323998e41525989bff836', '6b8b5682a2370713cfc755c4e3f7b133', '2a469941d9b5bca5e159fcfba29fc7cf', '8c78faef05bb7b30d227539593239580', '983662266108fedc3238cd92435c0580', 'b335db33b947f7f99e6c81c4f7293763']","['60ee9f00e893f36a8ad8135f135125e0', 'e27ad05b47a5fa0c80b0762ca627836e', '2a469941d9b5bca5e159fcfba29fc7cf', '76d5a1ea74c5a7a1d35316205bda0db3', '43ed7bd57f22d569419451bd0f6c2b62', '2d0736f516c49c76cd80668c1a759de8', 'cb96f2813beaa7df5258439459827ea9', '802faa5ab21712fd2cb65a089f28e64c', '5248cf87ef33bc95aff2046645f8977d', 'd236ad33e03cf666688e999e27292356', '95804e026f483592d2878e56e07f0939', '0b0acb3df2a0b102bed98fee0a1b1410', '441cfcb46c81e609d9dd5c3d9166ae80', '3a8faadfecc64178e68d4e9824b28881', 'bcb55ac7087dae6e87483f0f97f715cc', '0ab2d0c903a277a3d6988fdf5cd400d0', 'beb4d502aee23cfe348faf62b431ef30', 'e28f7eb41de583789ebbc1ac451899d1', 'e74154b2203b1447a368ac9b2780243e', '253d72827665385d7413a87cd30833d9']","['802faa5ab21712fd2cb65a089f28e64c', '60ee9f00e893f36a8ad8135f135125e0', 'e27ad05b47a5fa0c80b0762ca627836e', '2a469941d9b5bca5e159fcfba29fc7cf', '76d5a1ea74c5a7a1d35316205bda0db3', '43ed7bd57f22d569419451bd0f6c2b62', '2d0736f516c49c76cd80668c1a759de8', 'cb96f2813beaa7df5258439459827ea9', '5248cf87ef33bc95aff2046645f8977d', 'd236ad33e03cf666688e999e27292356']",0.25
salt and cracked pepper,4.0,3.0,2,3,https://www.coles.com.au/search?q=salt%20and%20cracked%20pepper,"['d1498ff6ce88fa6f80364bf9c24f842e', '8d8cc890b758e59150de03fa5064bc3c', '7bbe7205b3201bee35a6ff7ecdbfb69a', '57b21836ce4b69941833259b966a90d9', '48c90bf4e08de1adf610989a12a76781', '282fab453897d134f6d1e85ff8446e20', '8198d7bd7d7b0797870223a975543b7f', 'e94af1f778aeb54b3bedc5f973f1d2bb', '65d360be6f0e18218cd0e744f490c2a2', '816eea83aec3905c078affd5f272f8ab', '718b4085e33c2fb6a59880841e2ad037', 'cc0f4b4e1ac43e07a379cad5cde8766d', 'be2579a8999d855aa99ee1fee6bc03df', '4e20c5725fd8a5959a5f5e2a1c66c7e8', 'a457d68061953b991967ac5f4c424c64', 'bfb8f59599c974e060aa31c1e1457017', '44638c3f12f885d6345f2a82767ff0ae', '52545de2eeb181182050847522f30f08', '4cbe1fd816708888e0bedadd003d4777', 'e3a1e59310b8b3621d37125be5291ff7']","['da9811df792c7fa7db111811291c47dc', '52545de2eeb181182050847522f30f08', '0d7ad37a92ec7f2a41455416cd966440', '8eff2479367723894105ebe3427c4ba8', '42126800a16efa6b0d9c1096f02bb201', '316184fe5aadb6a5662ef6e6057fc113', 'f7e450d83fdb77260f78fcf4921a89bc', '7bbe7205b3201bee35a6ff7ecdbfb69a', '80765277f9a86aa5fde4f2b46de23e86', '66943127fe419d23d95bd01556b21ad0', '48c90bf4e08de1adf610989a12a76781', 'a75cde253fc1952e2eec5a34ce126f3d', '136b18044b96c480a7bc65170decb04d', '816eea83aec3905c078affd5f272f8ab', 'e3a1e59310b8b3621d37125be5291ff7', '8198d7bd7d7b0797870223a975543b7f', '5eae14ad589f1d3527809113d9a0714b', 'd1498ff6ce88fa6f80364bf9c24f842e', 'd4a3cbdcbf95f00f9254ed897bbbaf79', '65d360be6f0e18218cd0e744f490c2a2']","['d1498ff6ce88fa6f80364bf9c24f842e', 'da9811df792c7fa7db111811291c47dc', '52545de2eeb181182050847522f30f08', '0d7ad37a92ec7f2a41455416cd966440', '8eff2479367723894105ebe3427c4ba8', '42126800a16efa6b0d9c1096f02bb201', '316184fe5aadb6a5662ef6e6057fc113', 'f7e450d83fdb77260f78fcf4921a89bc', '7bbe7205b3201bee35a6ff7ecdbfb69a', '80765277f9a86aa5fde4f2b46de23e86']",0.25
red kellys salad dressing,4.0,3.0,3,3,https://www.coles.com.au/search?q=red%20kellys%20salad%20dressing,"['da38743176ca6825c847c713ed593370', '32d339c8b5fd0c16133e8eb4aa7827ee', 'df9cad1256224c643b0ad4eb732aa95e', '52b5665d91884e704485f7247f00f9ad', '7131d44186dedc2ae941ce16728cbb9e', '2738cf3a063f62915bfcf015110ba363', '1e82b06843a81b3f97b8b4100f5bae05', '0a91ee5233f0c91b1700b4370b3c8713', '065ea49a4fc6be02b57ea3116904ee27', '9bdc6044021d3645b1bbc4d96d260ab2', '52ee9b199096f2f9c69dd0611b235506', '043c2906c119764f635730f358b87bce', 'dc9df5569d92eae20aa15b68ee850711', '99f6ed24a491cf39be40ccb37d5615e6', '6727c9d0c3a28ce9299af8f97a38c127', '7b8dfce89adfff98d65d63b87f3289b0', 'c9f8801352398c5aaf4307136860420a', '7112a411dc3c2f8b1ece73c45f9c8bc7', '7e68f411c53a5976f4a530c92619dd1a', 'd2863e8353276f9936f717f1a4389038']","['da38743176ca6825c847c713ed593370', '065ea49a4fc6be02b57ea3116904ee27', '52b5665d91884e704485f7247f00f9ad', '1e82b06843a81b3f97b8b4100f5bae05', '7112a411dc3c2f8b1ece73c45f9c8bc7', 'df9cad1256224c643b0ad4eb732aa95e', 'd6c9346f43dbbeab8eb0ba9cf13a19a4', '2738cf3a063f62915bfcf015110ba363', '718dc91a458ad88c6449f28ba50f82ce', '80877803730a6999749bb05a552992a0', 'd2a0f4f3332f4a13f50b7c940e0a44ff', 'fa0390eb7798d233a127464209a89095', '9b01cf380d20a86c18cd5564557c0ae4', 'd2863e8353276f9936f717f1a4389038', 'c9f8801352398c5aaf4307136860420a', '32d339c8b5fd0c16133e8eb4aa7827ee', '293390b6ec74b3d71f5df482b6d0341a', '0a91ee5233f0c91b1700b4370b3c8713', '7e68f411c53a5976f4a530c92619dd1a', '0b6fd44171958b77851774a4257f96a2']","['da38743176ca6825c847c713ed593370', '065ea49a4fc6be02b57ea3116904ee27', '52b5665d91884e704485f7247f00f9ad', '1e82b06843a81b3f97b8b4100f5bae05', '7112a411dc3c2f8b1ece73c45f9c8bc7', 'df9cad1256224c643b0ad4eb732aa95e', 'd6c9346f43dbbeab8eb0ba9cf13a19a4', '2738cf3a063f62915bfcf015110ba363', '718dc91a458ad88c6449f28ba50f82ce', '80877803730a6999749bb05a552992a0']",0.42857142857142855
caramel almond sea salt kind,5.0,3.0,7,2,https://www.coles.com.au/search?q=caramel%20almond%20sea%20salt%20kind,"['8bffcd53b01e6a5ef6f2045082deb808', '26ea311b2924f2e7460d325ec2c01f9b', 'b2badacb477a9c0d2fa7917f4ddadc7c', 'f949f62014732d14ae099a9ef31604b4', 'fad0154d9f5e777535813bad7f29f564', '5cf3c2eb8d09b1529883494d4a20e86a', 'a3ff8007aeae0c2d73b65b32d30a5b5f', 'bccc0f59f9750e24d5626ed8213c42c0', '82b168719b62efca129584fc1ef357e3', '8e177d84fe4dddccc2e46b488e9a8643', 'dc827e9a59a5501bbfd2d4eb3db108a6', '995757099b7008ea2b2ce3a87e1ee301', '29368744ee13a92a2c60913a88f18d1b', 'e28eb334fca877bf97de9fbf61cb9c18', '7c5f2e1420ee48d1a84e8d6cc03489c5', '0b237b6a612cc8a8708eabcd6929070c', '102c17837e0b7e9dfa343d425c25bb7f', '80765277f9a86aa5fde4f2b46de23e86', '424d34ef34f2770c50ffa70e748e3070', '5e92b3dc0f3504c579e887ec79b51a8f']","['cc12b4dc5f5f793d5fa9e6614b073dd5', 'b2badacb477a9c0d2fa7917f4ddadc7c', '817385e16be8b28646ec5dfbc16877d5', 'cdd46548f39152942b1f562c5f96baf5', 'fba0a35cf6950e5a3d98e8a008aff90d', 'bb9a657023a7711812a509d2004cfd5e', '94bb28ee4eee6b9d55c634c5c6251261', '6d466fcccb098d8f7bb35d5154e046ea', '5eeb993ebc2efeec3d078b604d531575', '1defc554ae41efd7c8d34751117734c1', '8bffcd53b01e6a5ef6f2045082deb808', 'a65b3b1e91915e50ad31812a373d1ded', 'e689b54164cc909366211260cb6cc863', '3e24965fbbbcc7f7e04f826df0bef332', 'a99497f61065570ce9569d7b17b98bd6', '7dee13cd74bc9bff558d7c691fa081b7', '8e177d84fe4dddccc2e46b488e9a8643', '5cd452f00c5e567631ee1f960867a36f', '208b677b4761a805b816e88528cf299e', '321efa336f41a3fcd3277b9cb7fa8786']","['8bffcd53b01e6a5ef6f2045082deb808', 'cc12b4dc5f5f793d5fa9e6614b073dd5', 'b2badacb477a9c0d2fa7917f4ddadc7c', '817385e16be8b28646ec5dfbc16877d5', 'cdd46548f39152942b1f562c5f96baf5', 'fba0a35cf6950e5a3d98e8a008aff90d', 'bb9a657023a7711812a509d2004cfd5e', '94bb28ee4eee6b9d55c634c5c6251261', '6d466fcccb098d8f7bb35d5154e046ea', '5eeb993ebc2efeec3d078b604d531575']",0.08108108108108109
low fat lactose free,4.0,3.0,5,3071,https://www.coles.com.au/search?q=low%20fat%20lactose%20free,"['bf3984097e862dec8d6f6db64fa39a5f', '26a6029f431751f3b10e2419a57dc7df', 'c876e066579dd84720994c327f1003da', '03788d6fd25b685bd59a8e087f79e796', 'e3841874ea3de40538962a23e29c7351', 'c38a841ad4a9d4b182dbdb6e5045a085', 'b3ff321f29babeb601992ee1997bc812', '4e2c33ed590e73d22be45acbea1a5fb6', 'ac8bf710027354f14e36557b59a0acaa', '4a91ab3940b503d7ed835787b40a9105', '045d9a03ffa91b7346f95351bb0fcf2e', 'd53717cbb17f5ebb66838a3c5f7d4ce1', '02664dcbe7fcc1098b175203d3719763', 'adec416798265b73f36fd35eb6ca79c3', '461fd8ddaf248fb4053bf998925bf21f', 'c107178f20e28426a68fbcca3bec5feb', 'b939627a0c0cfc6c160e4518980c44b0', '62710e257af31ca49122bdbf87f742ae', '848b99489e663701df7043e1d4e5fd75', 'a08d9bfd017d869e3b6865c0c3690deb']","['bf3984097e862dec8d6f6db64fa39a5f', '0401689b14cdcd3fbd773099dbe097a1', '4c89387d4dff6b8027e572e4ba189ecf', '02d859c7339899c654ceada9e4926929', 'b631f0962cdc4091ae34a56ec842b4c3', 'dfb32a3c5e63cc5e755e2133c8caf51b', '81fa4c18108f5e0d109b2e142c10a830', '993bd799967f62a72bec782eae9e6314', '94aa5d63399beb16eeb37cc769687710', '4e2c33ed590e73d22be45acbea1a5fb6', 'c94d136aeb2e68bfa075ddbdb9f3fcb0', 'dd005e58408fce383038abc03a37f901', '75c1364c0216bfe45ae457f3853ee798', '971fe3ebcfa647cc4ed1c6995b5c7e3c', '87768ea958bab43713fd1cf8e26e3c89', '2690639da50994fd0b41873d99423b22', 'a1818acfbd38ae18378d2cb7817ec198', 'c876e066579dd84720994c327f1003da', '4ba9e2a4b0db904141b4904185a58ca7', '85849e8208bb9a5f4b16b9ba2dd889f8']","['bf3984097e862dec8d6f6db64fa39a5f', '0401689b14cdcd3fbd773099dbe097a1', '4c89387d4dff6b8027e572e4ba189ecf', '02d859c7339899c654ceada9e4926929', 'b631f0962cdc4091ae34a56ec842b4c3', 'dfb32a3c5e63cc5e755e2133c8caf51b', '81fa4c18108f5e0d109b2e142c10a830', '993bd799967f62a72bec782eae9e6314', '94aa5d63399beb16eeb37cc769687710', '4e2c33ed590e73d22be45acbea1a5fb6']",0.08108108108108109
earth choice laundry liquid,4.0,3.0,12,7,https://www.coles.com.au/search?q=earth%20choice%20laundry%20liquid,"['0b0aa8a024f9cdbe7200d13d379b0004', 'bceae0866dba24797fa8182531b2f26c', 'ce41410fc9e7fb395b666e8fc4f22bb7', 'aaf5ccb1a313a92cba2304647b603562', '8accc7577371cb69e49618a79e502c43', '2a26ae78e0f24a9c1fb4837a5d0dec00', 'f67e0b85a9143ae1a8bf86166d9b3f74', 'b395f081b207bfa945ae38ce437d4fc2', '59bb871b682feee67f54f63431147855', '4ffbaca004dabb7cd8bf6aa94c26ce0a', '895301b2dc9ef63b743cb591e93a6bf0', 'a99554e8f616494ad6a009405c50d453', 'e9401ae1ed85ed1b00949d59ac8b2a75', '5070a3fc4d97e97c27bdefa3ed3a227c', 'a42909a2329a2724ffdad59c2f120d1e', '0675541ec048177a00f172cad9866c47', '460d23d6c3b5ac14f2dc426f27843722', '323252b23a2f2520bb069c8a504031f4', '4bba610d9e28ea6f9ec7311ad8c0f743', '7f52fc20f94dd31835459ad53b16fe15']","['aaf5ccb1a313a92cba2304647b603562', '8accc7577371cb69e49618a79e502c43', 'e9401ae1ed85ed1b00949d59ac8b2a75', 'f67e0b85a9143ae1a8bf86166d9b3f74', 'bceae0866dba24797fa8182531b2f26c', '5070a3fc4d97e97c27bdefa3ed3a227c', 'ce41410fc9e7fb395b666e8fc4f22bb7', 'e4d1d7f1d4338e467ed39b326447ea2b', '0b0aa8a024f9cdbe7200d13d379b0004', 'a99554e8f616494ad6a009405c50d453', '2a26ae78e0f24a9c1fb4837a5d0dec00', '895301b2dc9ef63b743cb591e93a6bf0', '323252b23a2f2520bb069c8a504031f4', '59bb871b682feee67f54f63431147855', 'b395f081b207bfa945ae38ce437d4fc2', 'f4526f73a164951d73db9b785de33672', '0675541ec048177a00f172cad9866c47', '4ffbaca004dabb7cd8bf6aa94c26ce0a', 'c8eff3123918d5ab9eee4635e74d7350', '460d23d6c3b5ac14f2dc426f27843722']","['0b0aa8a024f9cdbe7200d13d379b0004', 'aaf5ccb1a313a92cba2304647b603562', '8accc7577371cb69e49618a79e502c43', 'e9401ae1ed85ed1b00949d59ac8b2a75', 'f67e0b85a9143ae1a8bf86166d9b3f74', 'bceae0866dba24797fa8182531b2f26c', '5070a3fc4d97e97c27bdefa3ed3a227c', 'ce41410fc9e7fb395b666e8fc4f22bb7', 'e4d1d7f1d4338e467ed39b326447ea2b', 'a99554e8f616494ad6a009405c50d453']",0.7391304347826086
pasta and sauce continental,4.0,3.0,18,0,https://www.coles.com.au/search?q=pasta%20and%20sauce%20continental,"['8b61ea6c012c6c51f5c933f8722e1618', 'a0fd94d49ba99c2ff5fadd788fefce50', '8c78faef05bb7b30d227539593239580', 'b335db33b947f7f99e6c81c4f7293763', '12ec158cfc0fa5dd3b64795bd8708b08', 'e28f7eb41de583789ebbc1ac451899d1', '441cfcb46c81e609d9dd5c3d9166ae80', '142139647b7037f59ccfdf7c42ad91e5', '4f159bde703ea888a5e8fbd6ae98fd17', '256964c68d28ddc1f7ee0574f50af9ee', '943edcca4cd3ac3574c1102fcaae8c5a', '9db8464090e95477e37e664a3fcde6a5', '86ce539d202207d441de19a7769aad30', '3ee746dd04790477fbbad53b7ca3ca96', 'e6aea815951a9b50e18b738cfe7230de', '5ddf6eb46f10b783de5a5e71880d1906', '253d72827665385d7413a87cd30833d9', '16023a68de9317a56ad0698994483814', '97524463d66c12d1bbe5d11d0629ab86', 'd6feef018fddff48294e879022da7d2e']","['8b61ea6c012c6c51f5c933f8722e1618', '441cfcb46c81e609d9dd5c3d9166ae80', 'd6feef018fddff48294e879022da7d2e', 'f549d5e18d2c39bb937d608aa717f83b', 'e28f7eb41de583789ebbc1ac451899d1', '142139647b7037f59ccfdf7c42ad91e5', 'bc5cc8c53f6aa092982b293a81a67160', '12ec158cfc0fa5dd3b64795bd8708b08', '3a8faadfecc64178e68d4e9824b28881', '0ab2d0c903a277a3d6988fdf5cd400d0', '256964c68d28ddc1f7ee0574f50af9ee', 'a2ffcc13129e4c846ec1986aa40f494c', '7e2d0053d64dded89702e6aa85de8a2a', '809658ea8a848e580e693daf69776c77', 'f6e700bb9fa28c8ae62ee5279b2dd78d', '8c78faef05bb7b30d227539593239580', 'a7f3a691e744062c3ea72f293f12f1dd', '54dcffaa938d71bfccda7193355eb2cf', '32a336bd7d2ee8ad5dae3248d9a02439', '38a5a18ebeafe350fbe956d212d1a41a']","['8b61ea6c012c6c51f5c933f8722e1618', '441cfcb46c81e609d9dd5c3d9166ae80', 'd6feef018fddff48294e879022da7d2e', 'f549d5e18d2c39bb937d608aa717f83b', 'e28f7eb41de583789ebbc1ac451899d1', '142139647b7037f59ccfdf7c42ad91e5', 'bc5cc8c53f6aa092982b293a81a67160', '12ec158cfc0fa5dd3b64795bd8708b08', '3a8faadfecc64178e68d4e9824b28881', '0ab2d0c903a277a3d6988fdf5cd400d0']",0.25
double smoked sliced ham,4.0,3.0,5,0,https://www.coles.com.au/search?q=double%20smoked%20sliced%20ham,"['3b10172f41fc1238de74b3f72d5a79b7', '626c1f86546825c39ac65a94fa648ef7', '946188503f86e751a577ea029e0a9b36', '1e5e6fdb5b29a437b4bf6e042150bfc3', '0b988950ec4778f0ceed27f408c8aaf8', '21d4726991753bd6930f135572b3edb1', '5f0e268300de40678b2fcc6050ffaf75', '5785f58a78ce7236d3b18c30d73c09dc', '33340ccfdd89a5f2cd911f4ddbbc4597', 'e3e8b6681e250e4b30db19be537ea5f2', '9bd90161e5a98900d2c870a9e2a504f7', '12986106c0677b0c7076b8c40453d80a', 'c1e36318cc58ce20a154f8e6fc658fee', 'ce4de7c1f4feb28c3cd7027d98233c3b', '8b32929de27494f5a1191a805f4936a0', '5cd3a8d600b19e890cf0e9a7decda38a', '026077a5c13044f159a756c177990934', 'd59fb5cc16e4b5dda2ca892a7b1217db', '7758982684b359fb1d1db3297bf04120', 'ecba4f6571bfad4cf1870d7b5e7affed']","['0b988950ec4778f0ceed27f408c8aaf8', '1e5e6fdb5b29a437b4bf6e042150bfc3', '626c1f86546825c39ac65a94fa648ef7', '42ddcf2e414a45bac53734e27b9e27ab', '7758982684b359fb1d1db3297bf04120', '4c60765b45ac21b145257f6b171506ff', 'ac53299024641e2469f004d9a1570bf8', 'e3e8b6681e250e4b30db19be537ea5f2', '3b10172f41fc1238de74b3f72d5a79b7', '33340ccfdd89a5f2cd911f4ddbbc4597', '21d4726991753bd6930f135572b3edb1', '8b72e52836ff689bec03699d0bcfee56', '12986106c0677b0c7076b8c40453d80a', '5cd3a8d600b19e890cf0e9a7decda38a', '946188503f86e751a577ea029e0a9b36', 'ebb24e34dff28e74b088a974c85c7f45', 'd59fb5cc16e4b5dda2ca892a7b1217db', '1c2d8c96de270de499be401c74d3dc03', 'b32b36a7e42f8b00a9527b8b6d25b8e5', '25b34b5bf414e94aa5b46f5793ddf427']","['3b10172f41fc1238de74b3f72d5a79b7', '0b988950ec4778f0ceed27f408c8aaf8', '1e5e6fdb5b29a437b4bf6e042150bfc3', '626c1f86546825c39ac65a94fa648ef7', '42ddcf2e414a45bac53734e27b9e27ab', '7758982684b359fb1d1db3297bf04120', '4c60765b45ac21b145257f6b171506ff', 'ac53299024641e2469f004d9a1570bf8', 'e3e8b6681e250e4b30db19be537ea5f2', '33340ccfdd89a5f2cd911f4ddbbc4597']",0.42857142857142855
sistema klip it cook,4.0,3.0,2,0,https://www.coles.com.au/search?q=sistema%20klip%20it%20cook,"['3c35c6107fdb6ee4e53a3ffc065ec2fb', '198cb4b2fa6b12300058e299261b4fd7', 'e827d54b43e41fcfccc2a8210b4276f2', '3efb3cd357e415f0b39e8ec3af61858a', '23112a306ddef14e95e68f6dbbd1a066', '97b18a8506cf07f26e2f9b390773577c', '5ef1d1f37e177f825cb37340813232d0', '5e61f499e7f5dfe8f3f7f421892f0b15', 'd2cab0e963dcdb40765a27d68fb838fb', '0cd1dfff4af9ed38b9aa10c6b6737785', 'e368679e0ebbfd9e043d28ae01ed6d93', 'cb816a5144333deb12eab0dc602a7f00', 'c83be9925904ddff5146ddf8508ae107', '79528a1f256934113405a69e4a3cff80', '755bceee52d15a0f8a8c089d7d80a3e0', '21eb9e6b937a74cbe2e62ca8fd201b96', '58a47ef7a206716c6d767ba106501364', 'c6d4d72367bc68e5cc3a9d149b045b65', '894bb481f5807e193cc9feaa6a131806', '71a7e92f95eab46bcd71b3156a07ff43']","['5ef1d1f37e177f825cb37340813232d0', '23112a306ddef14e95e68f6dbbd1a066', '198cb4b2fa6b12300058e299261b4fd7', '5e61f499e7f5dfe8f3f7f421892f0b15', 'd2cab0e963dcdb40765a27d68fb838fb', '3efb3cd357e415f0b39e8ec3af61858a', '97b18a8506cf07f26e2f9b390773577c', '3c35c6107fdb6ee4e53a3ffc065ec2fb', '473e93eb4a5a7f398c8026ad5e788a09', '0cd1dfff4af9ed38b9aa10c6b6737785', 'e827d54b43e41fcfccc2a8210b4276f2', 'e1e5c4600b681e86f4480f83f4c98fd0', '69ad98d438f0780560667c3980692321', 'ced507b624d5c55266495864840e23b0', 'c83be9925904ddff5146ddf8508ae107', 'd38748168885291f4dcdb34ce1d88480', 'c1450f4c9c0ad95af51d88be6861d742', 'a4604b3214c83e961ac191f675e0b73c', '996478c0a02033b4c4b4af974b55efac', '58a47ef7a206716c6d767ba106501364']","['3c35c6107fdb6ee4e53a3ffc065ec2fb', '5ef1d1f37e177f825cb37340813232d0', '23112a306ddef14e95e68f6dbbd1a066', '198cb4b2fa6b12300058e299261b4fd7', '5e61f499e7f5dfe8f3f7f421892f0b15', 'd2cab0e963dcdb40765a27d68fb838fb', '3efb3cd357e415f0b39e8ec3af61858a', '97b18a8506cf07f26e2f9b390773577c', '473e93eb4a5a7f398c8026ad5e788a09', '0cd1dfff4af9ed38b9aa10c6b6737785']",0.42857142857142855
frozen rice and vegetables,4.0,3.0,53,3,https://www.coles.com.au/search?q=frozen%20rice%20and%20vegetables,"['1bb3ed20f7211512fe70c1fa275c11a4', '259c440bf05fbbd63771d11e23e67cc1', '03df45568b651197f198402141459c85', 'f40ab9a3a3e7d28dd905196a24f65477', '403e250a7c6d8d2144d25a556438ac0f', 'b70ab5bc58f1b8cdf05eae6012832e34', 'b81603c4918716d3f239eb2ee06fa30b', '2ba6c8c28de261c3f58b928a4645c7cd', 'befc188c973a2b88f1490f7500d311af', 'c6a8fed7f1a26a43b02a76e3222af4fe', 'c100bec9deac479035d945228e3ff83a', '66c1b70d5ee0b4438b08fd604f9aef74', '13a1b5f72ccf001ac0241e22dad50aff', 'b5b5c86a3bf6ef57be30dcb97700e723', 'bbb0681ee85272de7737e760dbd44693', '8c2b4967499ab7a49d304e199c660b6a', '8dac179063545b6534540e0cddf753fd', '678cb85c51be34ae9b49b5675a9b4db5', 'eb3353754f43485e1e1357c13e5649f9', 'c23681cb09db33a09000f852c765875d']","['1bb3ed20f7211512fe70c1fa275c11a4', 'b5b5c86a3bf6ef57be30dcb97700e723', 'c6a8fed7f1a26a43b02a76e3222af4fe', 'b81603c4918716d3f239eb2ee06fa30b', '9eeda2382bbd717cad311d1dec2840d5', '44131d1425b2a547b4973130e9bd71c7', 'c100bec9deac479035d945228e3ff83a', 'bbb0681ee85272de7737e760dbd44693', '678cb85c51be34ae9b49b5675a9b4db5', '9706748ff5a808dcb6d58fba26b6b736', '58d79890e12d3abedd9710323943e6c5', 'e2abbe1e4ffdc2d6df546347bc60e415', 'c423e7229d257cb0ab36de8fd6b1b274', '5c8e584cec271e7105fdd9ba761b3660', '1325952b58315318c1c341e2b6089bd0', '652a380e6b5b0b17b9509b2d1e351cf6', 'befc188c973a2b88f1490f7500d311af', '229f9ea2e3b287daee3efebeb95d26ce', '096688cbafd522ab57985291491c8c78', '995edb503d98771cbb5048b78935ffdf']","['1bb3ed20f7211512fe70c1fa275c11a4', 'b5b5c86a3bf6ef57be30dcb97700e723', 'c6a8fed7f1a26a43b02a76e3222af4fe', 'b81603c4918716d3f239eb2ee06fa30b', '9eeda2382bbd717cad311d1dec2840d5', '44131d1425b2a547b4973130e9bd71c7', 'c100bec9deac479035d945228e3ff83a', 'bbb0681ee85272de7737e760dbd44693', '678cb85c51be34ae9b49b5675a9b4db5', '9706748ff5a808dcb6d58fba26b6b736']",0.25
bulla chocolate chip ice cream,5.0,3.0,97,0,https://www.coles.com.au/search?q=bulla%20chocolate%20chip%20ice%20cream,"['19e542b893202c41cd89625877534351', 'f266587897da00199bf4ca0428277c31', '80d290ee5fd99c46e176455437ba90f2', '7f393cd4ab45d3e7cebcb069c9a1b085', '1326e0aedff19be77da49dd932d6bea5', '5c85bbc88bbfc68dfddf61279f1889e8', 'a16be7ad8a3aeed902bb2592c8de075d', '5efc4e979aa58acc34f1163edb0f77f3', '6cfbb308b21d7163a9032cf1ff7fbaf8', '67520c5e62b31dbb574d6570f0ceaaa5', 'c7daef945f2d345e68a62c72d5d34a07', 'd3699e575b4fdbd325ca116b08fa3ee8', 'c40e1a073f7c1c99beed43c2d1f74133', '4e0b78b16b2f82073d230b91506fc54b', 'b6522b23bb240aff1f00883bb7113a80', 'ae9b593f6109e2239cf7c4883b6481de', '7bdb4b0b063ef26545e53ad13f6314c5', 'c584b945f3188aefc5adbcbb1fbd013f', '0d42368edb9d1c970b9328cd1a03c3fe', '30a7390ca9a9d555ca1fe6a70ead6e25']","['19e542b893202c41cd89625877534351', '5efc4e979aa58acc34f1163edb0f77f3', 'f266587897da00199bf4ca0428277c31', 'ace4e00423a5a030a0885ff624bb6d50', 'c7daef945f2d345e68a62c72d5d34a07', 'd3699e575b4fdbd325ca116b08fa3ee8', '6cfbb308b21d7163a9032cf1ff7fbaf8', '28204b5ebb47e39c5464af16b24489ef', '67520c5e62b31dbb574d6570f0ceaaa5', 'b890e4cd3834a91b2ac4ec6d76e72951', '6b7072ff0e68d8b0744dcd91af2822a1', '94f3aa4842fe6479c2859eadce70794a', '1326e0aedff19be77da49dd932d6bea5', '4e0b78b16b2f82073d230b91506fc54b', 'b6522b23bb240aff1f00883bb7113a80', '5c85bbc88bbfc68dfddf61279f1889e8', 'e1ff7f1b9d11488c1aa948ba912302a4', 'a16be7ad8a3aeed902bb2592c8de075d', '37f33cc8537fca4bf35a8feb0eca2464', '7bdb4b0b063ef26545e53ad13f6314c5']","['19e542b893202c41cd89625877534351', '5efc4e979aa58acc34f1163edb0f77f3', 'f266587897da00199bf4ca0428277c31', 'ace4e00423a5a030a0885ff624bb6d50', 'c7daef945f2d345e68a62c72d5d34a07', 'd3699e575b4fdbd325ca116b08fa3ee8', '6cfbb308b21d7163a9032cf1ff7fbaf8', '28204b5ebb47e39c5464af16b24489ef', '67520c5e62b31dbb574d6570f0ceaaa5', 'b890e4cd3834a91b2ac4ec6d76e72951']",0.48148148148148145
